Topic Area,Indicator Name,Measure,Data Year,Stratifier,Subgroup,Unit,Value,LL,UL,Flag,Comparison
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,111,"births per 1,000 females",42.9,39.7,46,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,112,"births per 1,000 females",42.2,36.6,47.9,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,113,"births per 1,000 females",46.7,43.5,50,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,114,"births per 1,000 females",35.3,30.5,40,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,115,"births per 1,000 females",39.7,35.8,43.5,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,116,"births per 1,000 females",24.1,21.6,26.5,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,118,"births per 1,000 females",33,30.5,35.6,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,119,"births per 1,000 females",36.5,34,39.1,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,120,"births per 1,000 females",34.3,32,36.5,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,121,"births per 1,000 females",39.1,35.6,42.7,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,122,"births per 1,000 females",34.8,32,37.6,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,123,"births per 1,000 females",31.2,28,34.4,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,124,"births per 1,000 females",37.6,34.3,41,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,125,"births per 1,000 females",49.1,44.2,54,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,126,"births per 1,000 females",39.1,36.4,41.8,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,128,"births per 1,000 females",32.6,30,35.2,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,129,"births per 1,000 females",29.5,27.1,31.9,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,130,"births per 1,000 females",30.5,27.8,33.2,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,133,"births per 1,000 females",31.7,28.1,35.2,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,134,"births per 1,000 females",30.3,26.8,33.7,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,135,"births per 1,000 females",36.2,33,39.4,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,136,"births per 1,000 females",40.5,37.7,43.2,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,138,"births per 1,000 females",36.7,33.8,39.5,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,139,"births per 1,000 females",41.5,38.4,44.7,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,140,"births per 1,000 females",30.9,26.8,35,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,141,"births per 1,000 females",41.8,38.9,44.6,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,142,"births per 1,000 females",37.7,35.1,40.2,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,143,"births per 1,000 females",34.3,31.3,37.4,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,144,"births per 1,000 females",37,34.5,39.6,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,145,"births per 1,000 females",33.8,31,36.7,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,146,"births per 1,000 females",37.4,34.7,40.1,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,147,"births per 1,000 females",28.2,25.6,30.8,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,148,"births per 1,000 females",30,27.2,32.8,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,149,"births per 1,000 females",29.3,26,32.6,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,150,"births per 1,000 females",32.1,29.4,34.8,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,151,"births per 1,000 females",22.2,20.4,24,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,152,"births per 1,000 females",23.7,20.5,26.8,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,153,"births per 1,000 females",28.3,25.8,30.8,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,154,"births per 1,000 females",45.8,42.6,48.9,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,155,"births per 1,000 females",44.1,40.7,47.6,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,156,"births per 1,000 females",38.2,35,41.3,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,157,"births per 1,000 females",35.7,31.3,40.1,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,158,"births per 1,000 females",35.9,33.1,38.7,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,159,"births per 1,000 females",35.5,33.1,37.8,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,160,"births per 1,000 females",43.2,39.8,46.6,,H
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,161,"births per 1,000 females",35.6,33,38.3,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,162,"births per 1,000 females",24.8,22.3,27.4,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,163,"births per 1,000 females",25.6,23.6,27.5,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,164,"births per 1,000 females",19.1,17.6,20.7,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,165,"births per 1,000 females",24.8,23.2,26.5,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,166,"births per 1,000 females",26.2,24.4,27.9,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,167,"births per 1,000 females",16.2,14.6,17.9,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,168,"births per 1,000 females",18.3,16.4,20.2,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,169,"births per 1,000 females",22.5,20.4,24.7,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,170,"births per 1,000 females",19.3,17.4,21.2,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,171,"births per 1,000 females",31.2,28.9,33.5,,NS
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,172,"births per 1,000 females",24.9,22,27.7,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,173,"births per 1,000 females",26.6,24.2,29,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,174,"births per 1,000 females",28.5,26.3,30.6,,L
Reproductive_and_Infant_Health,General Fertility,General Fertility Rate,2020-2022,Neighbourhood_Number,Toronto,"births per 1,000 females",33.3,33,33.5,,CG
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2013,Time,2013,%,6.3,6,6.5,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2014,Time,2014,%,7.3,7,7.6,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2015,Time,2015,%,7.4,7.1,7.8,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2016,Time,2016,%,8.5,8.2,8.8,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2017,Time,2017,%,9.6,9.2,9.9,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2018,Time,2018,%,9.5,9.1,9.8,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019,Time,2019,%,10.8,10.5,11.2,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2020,Time,2020,%,10.5,10.2,10.9,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Time,2021,%,10.4,10,10.8,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Overall,Toronto,%,10.4,10,10.8,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Overall,Ontario,%,9.2,9,9.3,,
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Region_within_Ontario,Toronto,%,10.4,10,10.8,,CG
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Region_within_Ontario,Ontario,%,9.2,9,9.3,,L
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Income_Quintile,Quintile 1,%,14,12.9,15,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Income_Quintile,Quintile 2,%,13.2,12.2,14.2,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Income_Quintile,Quintile 3,%,11.5,10.6,12.4,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Income_Quintile,Quintile 4,%,7.7,7,8.4,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Income_Quintile,Quintile 5,%,6.4,5.7,7.1,,CG
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Maternal_Age,Less than 25 Years,%,4.4,3.4,5.5,,CG
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Maternal_Age,25 to 34 Years,%,9.3,8.8,9.7,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Maternal_Age,35 Years and Older,%,13.2,12.5,13.9,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Parity,Primiparous,%,9.2,8.7,9.7,,CG
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2021,Parity,Multiparous,%,11.7,11.1,12.2,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,1,%,12.9,10.8,15,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,2,%,16.6,14.2,19,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,3,%,11.9,8.4,15.5,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,4,%,12.9,9.2,16.7,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,5,%,13.4,9.2,17.5,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,6,%,11.7,9.3,14,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,7,%,9.8,7.3,12.2,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,8,%,9.8,5.9,13.6,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,9,%,7.2,4.3,10.1,,L
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,10,%,8.9,4.8,13,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,11,%,7.2,4.7,9.7,,L
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,12,%,6.3,2.9,9.8,,L
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,13,%,9.9,6.5,13.3,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,15,%,7.1,2.9,11.3,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,16,%,5.1,3.5,6.8,,L
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,18,%,6.5,3.9,9,,L
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,19,%,6.4,3.9,8.9,,L
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,20,%,7.2,4.6,9.8,,L
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,21,%,18.2,14,22.3,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,22,%,13.3,10.6,16,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,23,%,10.1,6.9,13.2,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,24,%,12.3,9.9,14.7,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,25,%,14.3,11.8,16.7,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,27,%,13.7,11.5,16,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,28,%,10.6,6.2,14.9,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,29,%,13.9,10.3,17.6,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,30,%,11,8.4,13.5,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,31,%,10.7,7.8,13.7,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,32,%,8.6,6.7,10.4,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,33,%,10.1,7,13.2,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,34,%,14.1,11.2,17,,H
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,35,%,12,9.5,14.4,,NS
Reproductive_and_Infant_Health,Gestational Diabetes,Percent with Gestational Diabetes,2019-2021,Neighbourhood_Number,36,%,16.5,13.5,19.5,,H
